12069, 819.993020835, 508.151672787, 210528, 4e-05
12119, 812.531572775, 511.697794517, 53345, 4.2e-05
12017, 804.163327294, 509.073872819, 118085, 3.7e-05
12083, 810.767972881, 499.513529656, 258916, 4.3e-05
12127, 829.480036606, 500.393215504, 443343, 4.3e-05
12009, 841.322387652, 516.489861349, 476230, 3.9e-05
12133, 734.569355779, 476.850732839, 20973, 3.6e-05
12059, 731.745872051, 471.103540235, 18564, 3.6e-05
12131, 725.164577716, 476.802492898, 40601, 3.6e-05
12091, 716.424206517, 476.808362798, 170498, 4.1e-05
12113, 707.994154599, 477.348307807, 117743, 4.2e-05
12033, 702.029761612, 479.681887507, 294410, 4.4e-05
12013, 744.953011961, 480.106011385, 13017, 3.9e-05
12041, 794.901963072, 489.869287867, 14437, 3.6e-05
12001, 803.961761829, 489.850692775, 217955, 4.5e-05
12107, 816.217255768, 489.979544787, 70423, 4e-05
12109, 821.162680566, 481.194301565, 123135, 3.6e-05
12019, 812.760924762, 481.531359294, 140814, 4.6e-05
12007, 806.736259696, 483.319883706, 26088, 3.9e-05
12125, 802.75249594, 481.234615532, 13442, 4e-05
12121, 789.510736641, 479.976086626, 34844, 3.7e-05
12129, 761.574987016, 483.969184643, 22863, 4.5e-05
12077, 752.187471283, 483.435028451, 7021, 4.2e-05
12039, 756.170243824, 474.818107923, 45087, 4.4e-05
12073, 762.463896365, 477.365342219, 239452, 6.1e-05
12065, 770.707334208, 476.851119419, 12902, 4.7e-05
12079, 778.851036068, 475.489418068, 18733, 3.7e-05
12023, 796.544243535, 477.588016437, 56513, 5e-05
12031, 815.145119735, 473.114295395, 778879, 4.9e-05
12089, 811.847805511, 467.370424168, 57663, 3.7e-05
13205, 762.322014015, 459.15792811, 23932, 4e-05
13007, 757.447808663, 457.644935531, 4074, 4.1e-05
13253, 750.013671002, 467.487183921, 9369, 3.6e-05
13087, 755.693541123, 468.194002931, 28240, 4.9e-05
13131, 762.692249057, 467.244349517, 23659, 3.9e-05
13275, 768.884153625, 466.608446685, 42737, 5.5e-05
13027, 775.900380661, 466.704203449, 16450, 4e-05
13071, 770.859041905, 458.550669173, 42053, 4e-05
13075, 777.521341358, 458.541546068, 15771, 3.6e-05
13173, 785.4599713, 460.649755944, 7241, 3.6e-05
13185, 781.933977571, 465.598259648, 92115, 4.3e-05
13101, 790.44296002, 467.750832727, 3754, 3.6e-05
13019, 781.322284489, 455.836385968, 16235, 3.6e-05
13277, 774.957529641, 452.106288163, 38407, 3.9e-05
13095, 761.086378978, 451.967184234, 96065, 4.9e-05
13239, 744.388335588, 446.19031086, 2598, 3.9e-05
13243, 750.011961131, 448.029845966, 7791, 3.6e-05
13273, 755.838261464, 446.996681063, 10970, 3.8e-05
13177, 761.806645488, 445.974238177, 24757, 4.3e-05
13081, 768.507716301, 441.717317697, 21996, 4e-05
13017, 779.750405452, 444.290123574, 17484, 4e-05
13069, 787.786151364, 447.808788512, 37413, 3.9e-05
13149, 738.483593606, 413.410172843, 11012, 4.2e-05
13143, 735.485677457, 401.954275737, 25690, 4e-05
13233, 735.677095944, 397.061262789, 38127, 4.3e-05
13115, 734.580792996, 390.450110664, 90565, 5.2e-05
13055, 731.384252393, 386.564501528, 25470, 4.3e-05
13313, 737.308367745, 378.040993858, 83525, 5.6e-05
13047, 734.388362226, 375.991769202, 53282, 5e-05
13295, 731.703883397, 380.217410319, 61053, 5.4e-05
13083, 727.429368594, 378.372146475, 15154, 4e-05
13259, 747.745864563, 440.998656284, 5252, 3.7e-05
13307, 752.891097575, 440.510086118, 2390, 3.6e-05
13261, 760.031179214, 440.338199095, 33200, 4e-05
13235, 773.738991478, 434.127237887, 9588, 3.6e-05
13249, 756.886831935, 435.010980478, 3766, 3.6e-05
13197, 752.890938665, 433.846249589, 7144, 3.6e-05
13053, 747.746751522, 434.353905255, 14882, 3.9e-05
13215, 745.265661102, 430.987078939, 186291, 5.9e-05
13269, 757.656963169, 428.635969328, 8815, 3.6e-05
13263, 751.627314742, 425.750965035, 6498, 3.8e-05
13145, 744.110672367, 425.903822194, 23695, 4.3e-05
13285, 741.206792819, 419.291408746, 58779, 4.7e-05
13045, 738.792024777, 406.300529008, 87268, 4.6e-05
13223, 741.778484027, 398.177004976, 81678, 4.8e-05
13213, 741.701884128, 377.95087837, 36506, 4.2e-05
13129, 740.472181415, 384.60635928, 44104, 5e-05
13015, 741.560012096, 390.864452051, 76019, 4.8e-05
13067, 747.238620236, 397.293799252, 607751, 6.4e-05
13097, 744.596506113, 402.962208469, 92174, 5.3e-05
13077, 745.613117606, 411.392480996, 89215, 4.7e-05
13199, 747.865232047, 418.364464233, 22534, 4.1e-05
13231, 753.370012034, 416.541417328, 13688, 4e-05
13293, 755.560548489, 421.408162684, 27597, 4.3e-05
13079, 762.585439842, 424.288845903, 12495, 4e-05
13225, 765.478182931, 427.525753704, 23668, 4e-05
13153, 768.866056624, 429.26170891, 110765, 4.6e-05
13023, 776.030523078, 429.060330496, 11666, 3.6e-05
13175, 783.54613439, 427.368061214, 44874, 4e-05
13319, 777.645017273, 420.08815355, 10220, 3.9e-05
13289, 773.11917534, 423.815315401, 10590, 4.1e-05
13021, 767.744846588, 421.175433164, 153887, 5.4e-05
13009, 775.692121613, 414.185623866, 44700, 4.4e-05
13169, 769.305317189, 415.858041197, 23639, 4.5e-05
13207, 762.284414419, 417.299224077, 21757, 4.1e-05
13171, 758.133461952, 416.278655639, 15912, 4.1e-05
13255, 754.429031747, 412.402694941, 58417, 4.9e-05
13113, 750.29432181, 409.288659145, 91263, 5.1e-05
13063, 752.853876848, 406.722877803, 236517, 6.6e-05
13035, 761.01318679, 410.845123799, 19522, 4.3e-05
13151, 756.589546538, 407.288873768, 119341, 5.6e-05
13089, 754.465443436, 400.059456026, 665865, 6.8e-05
13121, 750.160287596, 399.907752014, 816006, 7e-05
13057, 748.412720226, 389.846908157, 141903, 5.3e-05
13227, 748.174862032, 384.686820652, 22983, 3.7e-05
13085, 753.748093531, 384.375678447, 15999, 3.7e-05
13117, 755.145102581, 389.478397813, 98407, 5.1e-05
13135, 758.038826857, 395.110327675, 588448, 6.3e-05
13247, 758.37864157, 402.49780372, 70111, 5.6e-05
13159, 766.140054893, 409.601457563, 11426, 4.2e-05
13217, 762.124521207, 404.381839078, 62001, 5.2e-05
13297, 763.860443745, 398.939532724, 60687, 5e-05
13013, 763.778282645, 393.625933437, 46144, 4.7e-05
13157, 765.910334722, 390.451062561, 41589, 4.2e-05
13059, 770.365599785, 394.047543369, 101489, 5.3e-05
13219, 769.191246041, 396.756414858, 26225, 4.7e-05
13211, 769.074348529, 402.524960916, 15457, 4.4e-05
13237, 772.201162902, 408.635716293, 18812, 4.1e-05
13141, 779.263484632, 409.089196677, 10076, 3.8e-05
13265, 780.693340971, 401.462175539, 2077, 4e-05
13133, 775.051262688, 402.079463103, 14406, 4.1e-05
13221, 776.332968175, 394.72850106, 12635, 4.1e-05
13317, 783.03635288, 396.469792854, 10687, 3.8e-05
13301, 785.884453166, 404.882829165, 6336, 3.7e-05
13189, 788.807317565, 402.571191412, 21231, 4.2e-05
13125, 787.265198953, 408.657976938, 2556, 3.7e-05
13163, 791.19287045, 412.328954025, 17266, 3.6e-05
13303, 784.330945599, 415.171918905, 21176, 3.7e-05
13279, 796.139857924, 433.376558948, 26067, 3.6e-05
13179, 814.054225307, 438.06335735, 61610, 3.6e-05
13051, 820.13854368, 433.031383519, 232048, 4.2e-05
13031, 806.418404311, 425.568824505, 55983, 3.6e-05
13033, 799.402251953, 411.060416941, 22243, 3.6e-05
13245, 796.799727342, 404.391349655, 199775, 5.9e-05
13073, 792.804322285, 400.662049665, 89288, 5e-05
13181, 788.271710396, 395.099211986, 8348, 3.8e-05
13105, 780.275583542, 388.822340524, 20511, 4e-05
13195, 773.093830381, 389.510556648, 25730, 4.3e-05
13011, 766.986968802, 385.299263609, 14422, 3.7e-05
13139, 760.473525224, 386.716554089, 139277, 4.4e-05
13137, 765.067546306, 378.62511758, 35902, 3.6e-05
13147, 776.846802176, 383.62373106, 22997, 3.9e-05
13119, 771.654824642, 383.752245557, 20285, 3.8e-05
13257, 769.84658344, 379.970262555, 25435, 4.1e-05
19163, 621.490118929, 227.666851619, 158668, 5.6e-05
19193, 527.892826839, 212.565325312, 103877, 3.8e-05
19155, 536.654531277, 237.2118409, 87704, 4.4e-05
19153, 570.801738263, 228.668095362, 374601, 5.2e-05
19013, 591.836020306, 209.588448378, 128012, 4.6e-05
19057, 612.882010424, 244.949915243, 42351, 5.1e-05
19103, 605.130226318, 227.98802556, 111006, 4.3e-05
19113, 604.384170867, 218.192919491, 191701, 4.5e-05
19061, 616.711112254, 208.640652793, 89143, 3.6e-05
16055, 204.319146418, 54.3384716831, 108685, 4.2e-05
16027, 183.78623184, 146.356327081, 131441, 3.6e-05
16001, 190.480495469, 151.739073898, 300904, 4.3e-05
16019, 265.618736149, 167.524476596, 82522, 3.9e-05
17163, 638.48644542, 300.96228384, 256082, 4.5e-05
17119, 637.850623558, 292.374209883, 258941, 4.4e-05
17115, 653.280455172, 267.268076972, 114706, 4.1e-05
17167, 641.60029512, 270.245953654, 188951, 3.7e-05
17001, 613.933375217, 266.633159705, 68277, 3.6e-05
17113, 654.496914464, 252.250882871, 150433, 3.8e-05
17143, 637.683822569, 246.857253263, 183433, 4.1e-05
17197, 667.941183836, 229.106905905, 502266, 4.3e-05
17161, 623.059973539, 231.112598464, 149374, 5e-05
17089, 659.019092906, 218.026030944, 404119, 4.3e-05
17043, 664.97964782, 219.666485923, 904161, 5.1e-05
17031, 668.978975824, 219.400257219, 5376741, 6.1e-05
17097, 665.653637641, 208.578000239, 644356, 4.3e-05
17111, 657.840604228, 209.092519413, 260077, 3.7e-05
17201, 645.722085, 209.852492823, 278418, 4.8e-05
18127, 683.383403422, 227.281787422, 146798, 3.9e-05
18089, 677.840033419, 228.268571284, 484564, 4.8e-05
18163, 681.57724792, 307.709105541, 171922, 4.1e-05
18043, 711.172429121, 298.207546077, 70823, 4.3e-05
18019, 714.158346298, 294.370108974, 96472, 4.5e-05
18105, 698.415529714, 279.88396951, 120563, 3.6e-05
18167, 682.08038418, 274.936493776, 105848, 3.6e-05
18081, 704.801409471, 271.349863448, 115209, 3.7e-05
18097, 703.47637833, 264.614798668, 860454, 4.8e-05
18057, 704.212911652, 257.652976468, 182740, 3.8e-05
18157, 688.727608664, 251.819682317, 148955, 3.7e-05
18141, 696.127999904, 222.45367622, 265559, 3.7e-05
20173, 502.059178492, 322.563937328, 452869, 5.1e-05
20177, 533.03247737, 290.959637823, 169871, 3.8e-05
20045, 541.556573622, 294.554423043, 99962, 3.9e-05
20091, 549.942556013, 294.526691953, 451086, 5e-05
20209, 550.661615218, 289.397706643, 157882, 5.1e-05
21125, 746.851694407, 322.613236342, 52715, 3.7e-05
21193, 762.479894326, 317.57684323, 29390, 3.7e-05
21049, 743.811228592, 302.769941998, 33144, 3.6e-05
21019, 768.726553092, 290.270551648, 49752, 5.8e-05
21089, 764.013982227, 286.210625745, 36891, 4e-05
21067, 738.000675961, 302.005037855, 260512, 4.8e-05
21167, 731.011314971, 307.928097049, 20817, 4e-05
21037, 736.715557664, 280.441233537, 88616, 4.4e-05
21117, 734.066615163, 281.167681124, 151464, 5e-05
21015, 730.703307116, 281.066903101, 85991, 4e-05
21111, 715.347723878, 301.167740487, 693604, 5.9e-05
21029, 716.256859103, 305.598543338, 61236, 3.7e-05
21227, 705.154099119, 330.120445066, 92522, 4.3e-05
21059, 690.782956295, 313.546912333, 91545, 3.8e-05
21047, 685.434127879, 334.213087394, 72265, 3.7e-05
21035, 671.620601013, 341.928243786, 34177, 3.7e-05
21157, 670.297483472, 336.291155927, 30125, 3.6e-05
21145, 662.70624438, 332.258002864, 65514, 3.9e-05
22103, 650.209199504, 488.923852196, 191268, 3.9e-05
22117, 647.618230277, 478.308763608, 43926, 3.8e-05
22081, 580.582147686, 452.840266614, 9622, 3.7e-05
22013, 586.060409131, 446.512021312, 15752, 3.8e-05
22061, 594.502863732, 440.566884907, 42509, 4.1e-05
22049, 596.051448238, 447.294086605, 15397, 3.8e-05
22127, 594.710268222, 455.838118598, 16894, 4e-05
22073, 603.658034309, 442.995210542, 147250, 4.4e-05
22065, 621.634130464, 444.667294345, 13728, 3.8e-05
22067, 610.585709608, 434.73496532, 31021, 4e-05
22111, 599.140985237, 434.849559313, 22803, 3.9e-05
22027, 587.270183901, 435.598044452, 16851, 3.9e-05
22119, 580.717576668, 438.079765146, 41831, 4.3e-05
22015, 575.844790614, 439.774115304, 98310, 4.9e-05
22017, 570.826412839, 442.202574191, 252161, 6.2e-05
22031, 573.549239196, 453.751673566, 25494, 4e-05
22085, 577.254204574, 465.281089751, 23459, 3.6e-05
22069, 586.010115197, 460.762478165, 39080, 4.3e-05
22043, 596.529216756, 463.565907136, 18698, 3.8e-05
22079, 597.53331979, 472.402985848, 126337, 4.5e-05
22115, 584.575185092, 475.698087708, 52531, 3.8e-05
22011, 581.756740126, 486.885402982, 32986, 3.6e-05
22019, 581.939655084, 495.936376354, 183577, 4.4e-05
22077, 616.333029484, 483.147961091, 22763, 3.7e-05
22121, 622.795050771, 488.85623181, 21601, 5.2e-05
22055, 607.593184308, 495.91990953, 190503, 4.3e-05
22047, 621.964681856, 493.299089267, 33320, 4.7e-05
22093, 633.956191451, 498.696338182, 21216, 3.6e-05
22005, 631.581906678, 494.948000883, 76627, 4.3e-05
22033, 627.532921181, 486.959525017, 412852, 5.3e-05
22063, 634.878513505, 489.247167597, 91814, 4.1e-05
22095, 639.022908787, 496.564276607, 43044, 5.1e-05
22089, 642.668852038, 500.050648865, 48072, 4.4e-05
22105, 640.613542278, 484.186495736, 100588, 3.7e-05
22071, 651.338581076, 496.465402252, 484674, 6.4e-05
22087, 657.806478018, 501.443925218, 67229, 4.2e-05
22051, 647.254240096, 504.485538044, 455466, 4.6e-05
25027, 936.54063466, 161.738716517, 750963, 4.1e-05
25017, 943.405755498, 156.504310828, 1465396, 5.6e-05
25025, 950.299079197, 158.007070966, 689807, 7e-05
25005, 953.230998078, 170.843779875, 534678, 4.3e-05
25023, 957.157407058, 165.788263534, 472822, 4.4e-05
25021, 948.811505542, 162.842169307, 650308, 5.3e-05
25009, 949.835116877, 150.304382082, 723419, 4.2e-05
25013, 925.818389384, 169.274417202, 456228, 5.2e-05
25015, 923.51496257, 165.065795331, 152251, 4.6e-05
25011, 923.761310718, 159.35147786, 71535, 3.7e-05
24001, 834.528507681, 249.862506444, 74930, 4.8e-05
24017, 870.031328543, 269.646113201, 120546, 4.3e-05
24043, 849.08430905, 247.089766046, 131923, 4.6e-05
24041, 883.574838645, 260.315683429, 33812, 3.6e-05
24510, 872.946822486, 249.834427518, 651154, 7.4e-05
24033, 870.786325575, 261.829970016, 801515, 6.4e-05
24003, 874.299504257, 257.092978322, 489656, 5.3e-05
24027, 867.127763298, 252.141340019, 247842, 6e-05
24031, 863.180208628, 255.65657011, 873341, 6.5e-05
24015, 882.761142201, 241.149588276, 85951, 3.7e-05
24025, 876.595690503, 242.900377968, 218590, 4.6e-05
24005, 871.921241442, 246.932531615, 754292, 6.1e-05
24013, 864.311160936, 245.442625747, 150897, 4.2e-05
24021, 858.130790832, 248.37974611, 195277, 5e-05
23005, 953.581789787, 121.416657535, 265612, 4.3e-05
23031, 949.424580505, 131.293401632, 186742, 3.7e-05
23001, 953.161637139, 113.071731105, 103793, 3.8e-05
26115, 742.718373952, 209.392897038, 145945, 3.8e-05
26163, 746.37046732, 200.570021537, 2061162, 6.4e-05
26161, 736.576247651, 202.564112075, 322895, 4.4e-05
26077, 707.824524607, 206.202905323, 238603, 3.7e-05
26065, 726.486277, 195.744659373, 279320, 3.7e-05
26093, 734.289678366, 194.611800654, 156951, 3.6e-05
26125, 743.036942153, 192.129690868, 1194156, 5.7e-05
26099, 750.610280372, 190.468671453, 788149, 5.1e-05
26049, 736.780026303, 184.962747158, 436141, 3.7e-05
26121, 695.162442139, 182.946298516, 170200, 3.7e-05
26081, 705.493026112, 187.978211881, 574335, 4.3e-05
26137, 715.91250024, 140.103479768, 23301, 3.6e-05
27123, 576.516685202, 151.219277482, 511035, 5.6e-05
27003, 573.942484199, 145.118314377, 298084, 4.6e-05
27163, 580.081707153, 149.862350435, 201130, 4.1e-05
27037, 577.563567483, 158.555095647, 355904, 4.1e-05
27053, 570.131597541, 151.403325043, 1116200, 5.8e-05
27139, 569.322301754, 159.700208932, 89498, 3.6e-05
29165, 550.397034117, 282.736074491, 73781, 4e-05
29047, 557.068455539, 284.718256517, 184006, 4.3e-05
29117, 572.597621811, 273.234640156, 14558, 3.8e-05
29095, 558.451289477, 291.559180265, 654880, 4.6e-05
29097, 559.285079789, 333.795952942, 104686, 3.8e-05
29077, 577.620172307, 332.100595839, 240391, 4e-05
29019, 595.138402494, 291.17101858, 135454, 3.7e-05
29105, 591.232277525, 322.028577505, 32513, 3.7e-05
29127, 606.586098007, 271.574363192, 28289, 4e-05
29510, 632.327321169, 297.184524592, 348189, 6.9e-05
29183, 625.995955203, 293.938397646, 283883, 4.7e-05
29189, 629.170659449, 297.571839563, 1016315, 6e-05
29099, 627.873147017, 306.14887677, 198099, 4.5e-05
29031, 644.470271665, 326.286242166, 68693, 3.7e-05
28047, 666.665644721, 485.036361155, 189601, 4.1e-05
28059, 676.165087735, 483.666710435, 131420, 3.7e-05
28043, 647.649972548, 410.394464547, 23263, 4.7e-05
28161, 649.132353504, 404.447671267, 13051, 3.6e-05
28025, 667.692950055, 411.734435047, 21979, 4.2e-05
28155, 658.0985512, 413.458569672, 10294, 3.8e-05
28017, 663.809128569, 406.037077459, 19440, 3.7e-05
28013, 656.503093363, 405.898614355, 15069, 3.8e-05
28115, 661.915408637, 398.693439974, 26726, 3.9e-05
