08059, 364.301409054, 270.903209636, 527056, 5.5e-05
09003, 925.917212741, 177.152290276, 857183, 5.7e-05
09005, 917.693447363, 179.72354771, 182193, 4.8e-05
09001, 917.147792831, 191.892113077, 882567, 5.3e-05
09009, 924.915452791, 187.557375239, 824008, 5.4e-05
09007, 931.146412937, 184.643328414, 155071, 5.1e-05
09013, 932.609837236, 174.394154191, 136364, 5e-05
10003, 888.26796027, 239.785084878, 500265, 4.9e-05
12071, 822.736368501, 559.319167615, 440888, 4.7e-05
12086, 855.717845944, 576.450702277, 2253362, 4.9e-05
12011, 854.318125011, 564.174521982, 1623018, 5e-05
12099, 852.886370359, 552.951546188, 1131184, 5.1e-05
12057, 810.083518173, 529.957501469, 998948, 4.7e-05
12095, 828.477422871, 512.999289781, 896344, 5.2e-05
12117, 829.684398031, 508.399477043, 365196, 4.9e-05
12019, 812.760924762, 481.531359294, 140814, 4.6e-05
12073, 762.463896365, 477.365342219, 239452, 6.1e-05
12065, 770.707334208, 476.851119419, 12902, 4.7e-05
12023, 796.544243535, 477.588016437, 56513, 5e-05
12031, 815.145119735, 473.114295395, 778879, 4.9e-05
13087, 755.693541123, 468.194002931, 28240, 4.9e-05
13275, 768.884153625, 466.608446685, 42737, 5.5e-05
13095, 761.086378978, 451.967184234, 96065, 4.9e-05
13115, 734.580792996, 390.450110664, 90565, 5.2e-05
13313, 737.308367745, 378.040993858, 83525, 5.6e-05
13047, 734.388362226, 375.991769202, 53282, 5e-05
13295, 731.703883397, 380.217410319, 61053, 5.4e-05
13215, 745.265661102, 430.987078939, 186291, 5.9e-05
13285, 741.206792819, 419.291408746, 58779, 4.7e-05
13045, 738.792024777, 406.300529008, 87268, 4.6e-05
13223, 741.778484027, 398.177004976, 81678, 4.8e-05
13129, 740.472181415, 384.60635928, 44104, 5e-05
13015, 741.560012096, 390.864452051, 76019, 4.8e-05
13067, 747.238620236, 397.293799252, 607751, 6.4e-05
13097, 744.596506113, 402.962208469, 92174, 5.3e-05
13077, 745.613117606, 411.392480996, 89215, 4.7e-05
13153, 768.866056624, 429.26170891, 110765, 4.6e-05
13021, 767.744846588, 421.175433164, 153887, 5.4e-05
13255, 754.429031747, 412.402694941, 58417, 4.9e-05
13113, 750.29432181, 409.288659145, 91263, 5.1e-05
13063, 752.853876848, 406.722877803, 236517, 6.6e-05
13151, 756.589546538, 407.288873768, 119341, 5.6e-05
13089, 754.465443436, 400.059456026, 665865, 6.8e-05
13121, 750.160287596, 399.907752014, 816006, 7e-05
13057, 748.412720226, 389.846908157, 141903, 5.3e-05
13117, 755.145102581, 389.478397813, 98407, 5.1e-05
13135, 758.038826857, 395.110327675, 588448, 6.3e-05
13247, 758.37864157, 402.49780372, 70111, 5.6e-05
13217, 762.124521207, 404.381839078, 62001, 5.2e-05
13297, 763.860443745, 398.939532724, 60687, 5e-05
13013, 763.778282645, 393.625933437, 46144, 4.7e-05
13059, 770.365599785, 394.047543369, 101489, 5.3e-05
13219, 769.191246041, 396.756414858, 26225, 4.7e-05
13245, 796.799727342, 404.391349655, 199775, 5.9e-05
13073, 792.804322285, 400.662049665, 89288, 5e-05
19163, 621.490118929, 227.666851619, 158668, 5.6e-05
19153, 570.801738263, 228.668095362, 374601, 5.2e-05
19013, 591.836020306, 209.588448378, 128012, 4.6e-05
19057, 612.882010424, 244.949915243, 42351, 5.1e-05
17161, 623.059973539, 231.112598464, 149374, 5e-05
17043, 664.97964782, 219.666485923, 904161, 5.1e-05
17031, 668.978975824, 219.400257219, 5376741, 6.1e-05
17201, 645.722085, 209.852492823, 278418, 4.8e-05
18089, 677.840033419, 228.268571284, 484564, 4.8e-05
18097, 703.47637833, 264.614798668, 860454, 4.8e-05
20173, 502.059178492, 322.563937328, 452869, 5.1e-05
20091, 549.942556013, 294.526691953, 451086, 5e-05
20209, 550.661615218, 289.397706643, 157882, 5.1e-05
21019, 768.726553092, 290.270551648, 49752, 5.8e-05
21067, 738.000675961, 302.005037855, 260512, 4.8e-05
21117, 734.066615163, 281.167681124, 151464, 5e-05
21111, 715.347723878, 301.167740487, 693604, 5.9e-05
22015, 575.844790614, 439.774115304, 98310, 4.9e-05
22017, 570.826412839, 442.202574191, 252161, 6.2e-05
22121, 622.795050771, 488.85623181, 21601, 5.2e-05
22047, 621.964681856, 493.299089267, 33320, 4.7e-05
22033, 627.532921181, 486.959525017, 412852, 5.3e-05
22095, 639.022908787, 496.564276607, 43044, 5.1e-05
22071, 651.338581076, 496.465402252, 484674, 6.4e-05
22051, 647.254240096, 504.485538044, 455466, 4.6e-05
25017, 943.405755498, 156.504310828, 1465396, 5.6e-05
25025, 950.299079197, 158.007070966, 689807, 7e-05
25021, 948.811505542, 162.842169307, 650308, 5.3e-05
25013, 925.818389384, 169.274417202, 456228, 5.2e-05
25015, 923.51496257, 165.065795331, 152251, 4.6e-05
24001, 834.528507681, 249.862506444, 74930, 4.8e-05
24043, 849.08430905, 247.089766046, 131923, 4.6e-05
24510, 872.946822486, 249.834427518, 651154, 7.4e-05
24033, 870.786325575, 261.829970016, 801515, 6.4e-05
24003, 874.299504257, 257.092978322, 489656, 5.3e-05
24027, 867.127763298, 252.141340019, 247842, 6e-05
24031, 863.180208628, 255.65657011, 873341, 6.5e-05
24025, 876.595690503, 242.900377968, 218590, 4.6e-05
24005, 871.921241442, 246.932531615, 754292, 6.1e-05
24021, 858.130790832, 248.37974611, 195277, 5e-05
26163, 746.37046732, 200.570021537, 2061162, 6.4e-05
26125, 743.036942153, 192.129690868, 1194156, 5.7e-05
26099, 750.610280372, 190.468671453, 788149, 5.1e-05
27123, 576.516685202, 151.219277482, 511035, 5.6e-05
27003, 573.942484199, 145.118314377, 298084, 4.6e-05
27053, 570.131597541, 151.403325043, 1116200, 5.8e-05
29095, 558.451289477, 291.559180265, 654880, 4.6e-05
29510, 632.327321169, 297.184524592, 348189, 6.9e-05
29183, 625.995955203, 293.938397646, 283883, 4.7e-05
29189, 629.170659449, 297.571839563, 1016315, 6e-05
28043, 647.649972548, 410.394464547, 23263, 4.7e-05
28087, 674.418402473, 415.122758999, 61586, 4.6e-05
28033, 642.267628251, 384.839249499, 107199, 4.6e-05
28027, 631.700027283, 400.68741948, 30622, 6e-05
28159, 663.514261498, 425.274137823, 20160, 5.9e-05
28089, 644.644674143, 437.339606833, 74674, 4.6e-05
28121, 647.272159578, 445.553667274, 115327, 4.8e-05
28049, 638.051593606, 445.785870317, 250800, 6e-05
28075, 672.167227537, 440.608524349, 78161, 4.6e-05
28035, 662.340841725, 469.562070989, 72604, 5e-05
37071, 806.573724958, 356.877472978, 190365, 4.8e-05
37119, 813.724315147, 356.853362811, 695454, 5.6e-05
37057, 823.18698731, 342.886324895, 147246, 4.6e-05
37025, 818.35071393, 352.864665547, 131063, 4.7e-05
37081, 829.726844142, 334.637483646, 421048, 4.8e-05
31153, 527.065884457, 242.564882077, 122595, 4.9e-05
31055, 525.799353573, 238.14275337, 463585, 6.2e-05
31109, 516.78216337, 250.188023316, 250291, 6.1e-05
33011, 936.826960243, 147.991772374, 380841, 5e-05
36085, 908.749199508, 211.307161341, 443728, 7e-05
34013, 906.236730753, 206.977429459, 793633, 7.1e-05
34039, 905.587082153, 210.045085725, 522541, 7.3e-05
34017, 909.08042421, 207.462937763, 608975, 9.1e-05
34003, 907.896066895, 202.302470427, 884118, 6.9e-05
34023, 904.976453741, 215.001458637, 750162, 5.9e-05
34031, 904.161746346, 201.712206531, 489049, 6.3e-05
34021, 900.837767215, 220.161475984, 350761, 4.6e-05
34007, 899.061431482, 232.054232622, 508932, 5.7e-05
34005, 903.696809122, 229.406192432, 423394, 4.6e-05
32003, 178.153492162, 324.160586278, 1375765, 4.9e-05
36001, 900.893220363, 164.489226174, 294565, 4.9e-05
36029, 820.38582573, 177.013330392, 950265, 5e-05
36061, 911.072622034, 205.783086757, 1537195, 0.00015
36005, 912.315497328, 203.674106811, 1332650, 0.00011
36047, 911.595580089, 208.928374072, 2465326, 9.8e-05
36087, 907.86300402, 197.579715272, 286753, 4.9e-05
36059, 917.384980291, 205.43647538, 1334544, 7.6e-05
36081, 913.462051588, 207.615750359, 2229379, 8.9e-05
36103, 929.241649488, 199.278463003, 1419369, 6.3e-05
36119, 912.141547823, 196.592589736, 923459, 6.5e-05
36079, 910.914101605, 190.332224, 95745, 4.8e-05
36083, 907.985922231, 160.259081442, 152538, 4.7e-05
39087, 770.625409557, 283.93917465, 62319, 4.6e-05
39061, 733.263799261, 275.315430247, 845303, 5.4e-05
39017, 731.844357783, 269.494670001, 332807, 4.9e-05
39049, 758.062157993, 253.603273009, 1068978, 5.2e-05
39035, 776.351457758, 216.558042612, 1393978, 5.8e-05
39095, 742.473618138, 216.811437951, 455054, 4.6e-05
40121, 534.015957707, 386.972736212, 43953, 5.2e-05
40143, 529.254373189, 359.119882043, 563299, 5.1e-05
41029, 78.4141193387, 147.629027207, 181269, 5.1e-05
41047, 97.399304684, 93.4988892144, 284834, 4.8e-05
41005, 103.421444616, 88.318590492, 338391, 6.6e-05
41051, 103.293707198, 79.5194104381, 660486, 9.3e-05
41067, 92.2254623376, 76.2593957841, 445342, 7.3e-05
42101, 894.72914873, 227.900547575, 1517550, 5.8e-05
42003, 809.003419092, 233.899638663, 1281666, 6.1e-05
42011, 878.575486588, 221.678319842, 373638, 4.6e-05
42045, 890.848103047, 231.287395353, 550864, 5.2e-05
45003, 804.805415327, 398.777010123, 142552, 4.8e-05
45063, 810.799412401, 389.504491524, 216014, 4.8e-05
45079, 816.541641816, 385.156707247, 320677, 5.4e-05
45007, 782.226804679, 379.132979851, 165740, 4.6e-05
45091, 807.886971209, 364.469906345, 164614, 4.7e-05
45083, 793.239375577, 367.754402204, 253791, 4.8e-05
45045, 785.676714035, 369.542097768, 379616, 5.2e-05
47163, 782.499804827, 331.593361246, 153048, 4.7e-05
47053, 660.602484901, 357.318624524, 48152, 4.6e-05
47157, 643.395763039, 378.031744605, 897472, 5.5e-05
47149, 707.710145119, 356.803460768, 182023, 5e-05
47037, 700.009323976, 350.107265446, 569891, 6.1e-05
47165, 705.571676152, 342.569345394, 130449, 4.6e-05
47065, 732.643747577, 370.017730905, 307896, 6.1e-05
47093, 753.012743594, 348.235180569, 382032, 5.6e-05
48003, 398.962651077, 443.958242671, 13004, 5.3e-05
48029, 477.886663525, 514.095891984, 1392931, 5e-05
48157, 533.434165736, 513.008691943, 354452, 4.6e-05
48201, 540.54731652, 504.62993865, 3400578, 6e-05
48245, 565.746895809, 504.541799993, 252051, 5.7e-05
48361, 571.064681764, 498.867855628, 84966, 4.6e-05
48453, 493.032076052, 493.597339677, 812280, 5.2e-05
48041, 522.88823653, 487.351397054, 152415, 4.6e-05
48439, 503.673815634, 437.477028749, 1446219, 5e-05
48113, 513.657901701, 437.682966844, 2218899, 5.4e-05
48365, 562.161603376, 451.397747537, 22756, 4.8e-05
48183, 552.333188086, 444.322743975, 111379, 5.5e-05
48423, 542.731029941, 446.457985602, 174706, 4.7e-05
48203, 560.270010669, 442.325574621, 62110, 5e-05
48085, 517.70778434, 427.895646823, 491675, 4.8e-05
51520, 784.05333332, 328.847863787, 17367, 5.6e-05
51640, 806.823088186, 324.555032883, 6837, 5.2e-05
51750, 811.690750985, 312.898714856, 15859, 4.6e-05
51610, 864.078108667, 261.655667801, 10377, 6.9e-05
51013, 865.681962839, 261.222875114, 189453, 7.7e-05
51775, 820.111751617, 307.695502162, 24747, 5.8e-05
51161, 820.49953559, 307.816533009, 85778, 5.4e-05
51690, 826.020074281, 321.016553783, 15416, 4.9e-05
51590, 834.603738103, 321.684114822, 48411, 4.8e-05
51680, 835.264653899, 302.326633095, 65269, 5.8e-05
51515, 829.535165128, 304.77544828, 6299, 4.7e-05
51770, 821.912162221, 307.548990323, 94911, 6.5e-05
51820, 837.346467474, 285.851438947, 19520, 5.8e-05
51540, 845.239184424, 285.286609195, 45049, 5.4e-05
51660, 836.595959983, 277.430066898, 40468, 5.2e-05
51570, 868.048530719, 299.360459202, 16897, 5.6e-05
51670, 869.945850178, 298.459424039, 22354, 5.5e-05
51510, 866.572477724, 262.734686855, 128283, 6.8e-05
51840, 845.843602685, 258.214178983, 23585, 7.1e-05
51595, 868.072034995, 313.157738101, 5665, 4.8e-05
51650, 888.170749548, 300.381712282, 146437, 4.6e-05
51700, 884.986697443, 300.108812755, 180150, 4.6e-05
51730, 868.570007986, 300.748068057, 33740, 5.4e-05
51087, 866.389610525, 292.780704494, 262300, 6.3e-05
51041, 864.751974086, 297.511130095, 259903, 5.2e-05
51760, 865.424050159, 293.735963553, 197790, 8.6e-05
51630, 861.833345286, 275.583093594, 19279, 4.8e-05
51600, 862.256446343, 262.782164265, 21498, 5.3e-05
51683, 859.478597162, 265.957478667, 35135, 4.7e-05
51107, 855.815074611, 258.409034617, 169599, 4.9e-05
51085, 864.408961095, 288.394572842, 86320, 4.6e-05
51059, 863.064397845, 262.414412378, 969749, 5.7e-05
51153, 859.756240659, 265.893152114, 280813, 4.9e-05
51710, 890.538449993, 303.826879654, 234403, 4.9e-05
51685, 860.344274735, 264.983409643, 10290, 4.8e-05
53011, 104.00046468, 74.0182527309, 345238, 6.4e-05
53033, 125.27486023, 39.1497730391, 1737034, 5.8e-05
55025, 640.259029023, 193.059886956, 426526, 5.2e-05
55133, 659.073603882, 192.731818115, 360767, 4.9e-05
55079, 664.855000617, 192.484141264, 940164, 7.4e-05
55009, 661.295442891, 158.436859333, 226778, 5.2e-05
55087, 653.76289252, 160.48762926, 160971, 4.6e-05
54039, 789.786928856, 287.714693693, 200073, 4.8e-05
54009, 799.221537984, 240.153315109, 25447, 7.7e-05
11001, 867.470401202, 260.460974222, 572059, 7.7e-05
